N_unmapped	12132	12132	12132
N_multimapping	12063	12063	12063
N_noFeature	156862	581520	587162
N_ambiguous	365461	184025	179851
NM_033031	14	6	8
NM_033670	0	0	0
NM_144969	0	0	0
NM_001168362	0	0	0
NM_001168361	0	0	0
NM_001168360	0	0	0
NM_001146257	0	0	0
NM_001146256	0	0	0
NM_001168363	0	0	0
NM_014467	0	0	0
NM_001271680	0	0	0
NM_032969	0	0	0
NM_032968	0	0	0
NM_021118	0	0	0
NM_000351	915	438	478
NM_013427	0	0	0
NM_000381	0	0	0
NM_001098624	0	0	0
NM_001118886	0	0	0
NM_006125	3	1	2
NM_001193278	0	0	0
NM_033290	0	0	0
NM_033289	0	0	0
NM_001193277	0	0	0
NM_014728	0	0	0
NM_015507	0	0	0
NR_109776	0	0	0
NM_002063	0	0	0
NM_001118885	0	0	0
NM_001167890	0	0	0
NM_001193280	0	0	0
NM_001193279	0	0	0
NM_001171942	0	0	0
NM_021785	0	0	0
NR_073010	0	0	0
NM_001172743	0	0	0
NM_001172739	0	0	0
NM_001172732	0	0	0
NM_198279	243	122	121
NR_033349	0	0	0
NR_033348	0	0	0
NM_004022	0	0	0
NM_004012	0	0	0
NM_004023	0	0	0
NM_004020	0	0	0
NM_000109	0	0	0
NM_004011	0	0	0
NM_004009	0	0	0
NM_004006	0	0	0
NM_004014	0	0	0
NM_004013	0	0	0
NM_004010	0	0	0
NM_004021	0	0	0
NM_014271	0	0	0
NM_001291421	0	0	0
NM_001291418	0	0	0
NM_001291417	0	0	0
NM_001291416	0	0	0
NM_001291415	0	0	0
NM_021140	0	0	0
NM_033215	34	20	14
NM_001204468	0	0	0
NM_001204466	0	0	0
NM_005676	0	0	0
NM_001204467	0	0	0
NM_001184745	0	0	0
NM_152856	0	0	0
NR_111960	0	0	0
NM_001178032	0	0	0
NM_001243804	0	0	0
NM_001166418	0	0	0
NM_018486	0	0	0
NM_012278	3	0	3
NM_006517	0	0	0
NR_103715	0	0	0
NM_002547	1	0	1
NR_051952	0	0	0
NM_001303277	0	0	0
NM_153252	1048	544	504
NM_000489	0	0	0
NM_138270	0	0	0
NM_000390	512	270	242
NM_001145414	37	19	18
NR_024062	0	0	0
NM_006729	30	16	14
NR_024608	7	4	3
NM_001085354	0	0	0
NM_198465	0	0	0
NM_024657	0	0	0
NM_017416	1	1	0
NM_001128172	0	0	0
NM_001128167	0	0	0
NM_017698	0	0	0
NM_001128166	0	0	0
NM_001128173	0	0	0
NM_032227	14	7	7
NM_002578	0	0	0
NM_001128168	0	0	0
NM_001004308	0	0	0
NR_110399	0	0	0
NM_001163279	0	0	0
NM_001081550	2513	1306	1207
NM_014253	0	0	0
NM_001163278	0	0	0
NM_001282607	0	0	0
NM_001306193	0	0	0
NM_021946	0	0	0
NM_144967	0	0	0
NM_194277	0	0	0
NM_001184772	2	0	2
NM_153834	0	0	0
NR_110381	2	1	1
NR_037183	0	0	0
NM_001169122	0	0	0
NM_002025	0	0	0
NM_001169123	0	0	0
NM_001169124	0	0	0
NM_001169125	0	0	0
NM_001170628	0	0	0
NR_027456	27	14	14
NM_006883	0	0	0
NM_001173474	0	0	0
NM_001173473	2	1	1
NM_004192	0	0	0
NM_145177	349	189	160
NM_175569	0	0	0
NM_001171135	5	2	3
NM_004729	0	0	0
NM_001171136	0	0	0
NR_003254	0	0	0
NM_001141920	0	0	0
NM_001141919	0	0	0
NM_001011719	0	0	0
NR_033380	11	5	6
NR_033381	25	14	11
NM_005044	1567	793	774
NR_038428	0	0	0
NM_020742	0	0	0
NM_001282145	0	0	0
NM_001282146	0	0	0
NM_181332	0	0	0
NM_001178135	0	0	0
NM_012080	0	0	0
NM_001178136	0	0	0
NM_001135565	0	0	0
NM_000216	2	2	0
NM_001649	1	1	0
NM_005647	0	0	0
NM_001139468	0	0	0
NM_001139467	0	0	0
NM_001139466	0	0	0
NM_001830	0	0	0
NM_015691	137	70	67
NM_001256944	0	0	0
NM_013423	0	0	0
NM_001287242	0	0	0
NM_021109	163832	81581	82251
NM_003611	942	455	487
NM_017856	3	1	2
NM_001001994	0	0	0
NM_001042480	0	0	0
NM_001042479	0	0	0
NM_020473	0	0	0
NM_002641	19	8	11
NM_021804	0	0	0
NM_003662	0	0	0
NM_001018109	0	0	0
NR_037859	1	0	1
NR_033836	0	0	0
NR_033835	0	0	0
NM_175859	12	7	5
NM_001144002	0	0	0
NM_019857	2	2	0
NM_001080975	0	0	0
NM_004726	0	0	0
NM_001291867	0	0	0
NM_198270	0	0	0
NM_001136024	0	0	0
NM_001291868	0	0	0
NM_153346	0	0	0
NM_001184767	0	0	0
NM_006240	0	0	0
NM_003159	0	0	0
NM_001037343	0	0	0
NM_152226	0	0	0
NM_152224	0	0	0
NR_033717	0	0	0
NM_006089	5	1	4
NR_133641	0	0	0
NM_001024666	1	1	0
NM_031892	275	151	124
NM_001079860	0	0	0
NM_001184836	0	0	0
NM_001184835	0	0	0
NM_001184834	0	0	0
NM_001184833	0	0	0
NM_001184960	0	0	0
NM_005756	0	0	0
NM_001079858	0	0	0
NM_001001671	13	111	103
NM_001079859	0	0	0
NM_001184837	0	0	0
NM_001168466	0	0	0
NM_001168465	2	1	1
NM_152780	0	0	0
NM_004586	1899	978	921
NM_001168467	0	0	0
NR_045617	0	0	0
NM_001168647	0	0	0
NM_001168649	0	0	0
NM_001168648	0	0	0
NM_014927	0	0	0
NM_014332	0	0	0
NM_000444	0	0	0
NM_001282754	0	0	0
NM_001033583	0	0	0
NM_024122	1	1	0
NM_030624	562	300	262
NM_001037171	0	0	0
NR_026545	0	0	0
NM_001142386	1417	715	702
NM_005391	7	7	0
NM_004845	0	0	0
NM_016937	1578	788	790
NM_001163265	0	0	0
NM_001163264	0	0	0
NM_203391	0	0	0
NM_004019	3	1	2
NM_004018	0	0	0
NM_001205019	0	0	0
NM_004017	0	0	0
NM_004016	0	0	0
NM_000167	0	0	0
NM_004015	0	0	0
NM_001128127	0	0	0
NM_001304548	0	0	0
NR_110412	0	0	0
NM_001173486	0	0	0
NM_001173490	0	0	0
NM_001173489	0	0	0
NM_001142395	0	0	0
NM_000950	0	0	0
NM_001170331	0	0	0
NM_198511	0	0	0
NM_000328	110	51	59
NM_004615	5	3	2
NM_000531	0	0	0
NM_138780	0	0	0
NM_001163335	0	0	0
NR_038968	0	0	0
NM_001123384	0	0	0
NM_001123383	0	0	0
NM_144970	1259	672	587
NM_001039590	0	0	0
NM_001126054	0	0	0
NM_001126055	0	0	0
NM_003688	2	2	0
NM_001039591	0	0	0
NM_000898	0	0	0
NM_025184	1	0	1
NM_001077445	0	0	0
NM_032591	0	0	0
NM_001190417	0	0	0
NM_001257291	0	0	0
NM_014735	0	0	0
NM_001039891	0	0	0
NM_001146291	0	0	0
NM_153380	0	0	0
NM_133499	0	0	0
NM_007137	228	124	104
NM_007130	0	1	0
NR_033924	0	0	0
NM_006950	0	0	0
NM_000084	0	0	0
NM_021123	0	0	0
NM_001475	0	0	0
NM_001282163	0	0	0
NM_001477	0	0	0
NM_001127199	0	0	0
NM_003886	0	0	0
NM_001098405	0	0	0
NM_001098408	0	0	0
NM_001474	0	0	0
NM_001098409	0	0	0
NM_001476	0	0	0
NM_001127899	1	1	0
NM_001127898	0	0	0
NM_001098410	0	0	0
NM_001272102	0	0	0
NM_001098418	0	0	0
NM_001127345	0	0	0
NM_020717	0	0	0
NR_110382	0	0	0
NM_001013742	0	0	0
NR_027121	0	0	0
NM_001146702	0	0	0
NM_004187	0	0	0
NM_001242492	0	0	0
NM_001242491	1	0	1
NM_001242490	0	0	0
NM_001242489	0	0	0
NM_001242495	0	0	0
NM_001242494	0	0	0
NM_014138	0	0	0
NM_001282622	0	0	0
NM_001242493	0	0	0
NM_001242497	0	0	0
NM_001242496	0	0	0
NM_001099684	0	0	0
NM_022117	810	410	400
NM_001184898	9	4	5
NM_031407	13309	6731	6578
NM_001184896	1	1	0
NM_001300788	0	0	0
NM_015107	0	0	0
NM_020922	0	0	0
NM_001184897	0	0	0
NM_001002838	0	0	0
NM_017848	3	1	2
NM_198510	0	0	0
NM_174912	113	57	56
NR_015367	693	349	344
NM_015185	9	4	5
NR_015353	227	121	106
NM_001173479	1	0	1
NM_001173480	0	0	0
NM_130388	1	0	1
NM_017677	74	33	41
NM_138737	0	0	0
NM_001282141	0	0	0
NM_014799	0	0	0
NM_001130860	0	0	0
NM_000044	0	0	0
NM_001011645	0	0	0
NM_014725	0	0	0
NM_001142503	0	0	0
NM_001399	0	0	0
NM_001005610	0	0	0
NM_001005609	0	0	0
NM_001005613	0	0	0
NM_001005612	0	0	0
NM_031276	0	0	0
NM_012310	1322	685	638
NM_001003811	0	0	0
NM_138923	0	0	0
NM_001286074	0	0	0
NM_001170747	4	3	1
NM_017669	546	276	270
NM_181672	0	0	0
NM_181673	0	0	0
NM_004606	0	0	0
NR_104394	0	0	0
NR_104387	0	0	0
NM_001013627	3	1	2
NR_104388	0	0	0
NR_104391	0	0	0
NR_104390	0	0	0
NR_104389	0	0	0
NR_104395	2	1	1
NR_104393	0	0	0
NR_104392	0	0	0
NM_001166419	0	0	0
NM_001172436	0	0	0
NM_002637	0	0	0
NM_001122670	0	0	0
NM_001166448	0	0	0
NR_028379	92	48	45
NR_024582	72	34	39
NR_029423	8	6	2
NM_001039840	1	1	0
NM_001300884	0	0	0
NR_003255	0	7	14
NM_001271699	0	0	0
NM_001271697	0	0	0
NM_001271696	0	0	0
NM_004299	0	0	0
NM_001271698	0	0	0
NM_001008537	67	31	36
NR_110406	0	0	0
NR_110404	0	0	0
NR_110403	0	0	0
NR_110402	0	0	0
NR_110401	0	0	0
NR_110400	0	0	0
NR_110405	0	0	0
NM_032121	4942	2529	2413
NM_000291	39260	19882	19378
NM_001282224	0	0	0
NM_000052	12	7	5
NR_104109	0	0	0
NM_001170574	0	0	0
NM_003022	4867	2440	2435
NM_030763	819	406	421
NM_001177479	0	0	0
NM_001177478	0	0	0
NM_014496	7	4	3
NM_144657	0	0	0
NM_198450	604	345	352
NM_024921	73	31	42
NM_001307940	0	0	0
NM_053281	0	0	0
NM_001139514	0	0	0
NM_001139515	0	0	0
NM_057162	0	0	0
NM_019117	0	0	0
NM_007309	0	0	0
NM_020766	0	0	0
NM_001184880	0	0	0
NM_001105243	0	0	0
NR_028407	2	0	2
NM_212559	7	5	2
NM_032946	0	0	0
NM_001199818	16	8	8
NM_001099686	0	0	0
NM_022053	0	0	0
NR_028089	0	0	0
NM_001142425	0	0	0
NM_001142424	0	0	0
NM_001142423	0	0	0
NM_001142422	0	0	0
NM_012286	0	0	0
NM_001142426	0	0	0
NM_001142431	0	0	0
NM_001142430	0	0	0
NM_001142429	0	0	0
NM_001142428	0	0	0
NM_001142427	0	0	0
NM_001142421	0	0	0
NM_001142419	0	0	0
NM_001142420	0	0	0
NM_001142418	0	0	0
NM_001142432	0	0	0
NR_131236	1	0	1
NR_131237	0	0	0
NM_017752	126	62	64
NM_000354	0	0	0
NM_152423	0	0	0
NM_001171020	0	0	0
NM_198881	7	5	2
NM_173494	0	0	0
NM_012216	0	0	0
NM_001171080	298	160	138
NM_018301	64	33	31
NM_052817	0	0	0
NM_198057	16	5	11
NM_001169154	0	0	0
NM_000495	0	0	0
NM_033641	0	0	0
NM_033380	0	0	0
NM_001847	0	0	0
