N_unmapped	19462	19462	19462
N_multimapping	16675	16675	16675
N_noFeature	182763	702020	702643
N_ambiguous	474948	230553	227969
NM_033031	6	3	3
NM_033670	0	0	0
NM_144969	0	0	0
NM_001168362	0	0	0
NM_001168361	0	0	0
NM_001168360	0	0	0
NM_001146257	0	0	0
NM_001146256	0	0	0
NM_001168363	0	0	0
NM_014467	0	0	0
NM_001271680	0	0	0
NM_032969	0	0	0
NM_032968	0	0	0
NM_021118	0	0	0
NM_000351	1957	1004	964
NM_013427	0	0	0
NM_000381	0	0	0
NM_001098624	0	0	0
NM_001118886	0	0	0
NM_006125	5	2	3
NM_001193278	0	0	0
NM_033290	0	0	0
NM_033289	0	0	0
NM_001193277	0	0	0
NM_014728	0	0	0
NM_015507	0	0	0
NR_109776	1	1	0
NM_002063	0	0	0
NM_001118885	0	0	0
NM_001167890	0	0	0
NM_001193280	0	0	0
NM_001193279	0	0	0
NM_001171942	0	0	0
NM_021785	0	0	0
NR_073010	0	0	0
NM_001172743	0	0	0
NM_001172739	0	0	0
NM_001172732	0	0	0
NM_198279	404	187	217
NR_033349	0	0	0
NR_033348	0	0	0
NM_004022	0	0	0
NM_004012	0	0	0
NM_004023	0	0	0
NM_004020	0	0	0
NM_000109	0	0	0
NM_004011	0	0	0
NM_004009	0	0	0
NM_004006	0	0	0
NM_004014	0	0	0
NM_004013	0	0	0
NM_004010	0	0	0
NM_004021	0	0	0
NM_014271	0	0	0
NM_001291421	0	0	0
NM_001291418	0	0	0
NM_001291417	0	0	0
NM_001291416	0	0	0
NM_001291415	0	0	0
NM_021140	0	0	0
NM_033215	71	38	33
NM_001204468	0	0	0
NM_001204466	0	0	0
NM_005676	0	0	0
NM_001204467	0	0	0
NM_001184745	0	0	0
NM_152856	0	0	0
NR_111960	0	0	0
NM_001178032	0	0	0
NM_001243804	0	0	0
NM_001166418	0	0	0
NM_018486	0	0	0
NM_012278	7	4	3
NM_006517	0	0	0
NR_103715	0	0	0
NM_002547	2	1	1
NR_051952	0	0	0
NM_001303277	0	0	0
NM_153252	1378	669	709
NM_000489	1	0	1
NM_138270	0	0	0
NM_000390	619	305	314
NM_001145414	40	22	18
NR_024062	0	0	0
NM_006729	47	29	18
NR_024608	6	4	2
NM_001085354	0	0	0
NM_198465	0	0	0
NM_024657	0	0	0
NM_017416	0	0	0
NM_001128172	0	0	0
NM_001128167	0	0	0
NM_017698	0	0	0
NM_001128166	0	0	0
NM_001128173	0	0	0
NM_032227	30	16	14
NM_002578	0	0	0
NM_001128168	0	0	0
NM_001004308	0	0	0
NR_110399	0	0	0
NM_001163279	0	0	0
NM_001081550	3431	1740	1691
NM_014253	0	0	0
NM_001163278	0	0	0
NM_001282607	0	0	0
NM_001306193	0	0	0
NM_021946	0	0	0
NM_144967	0	0	0
NM_194277	0	0	0
NM_001184772	4	4	0
NM_153834	0	0	0
NR_110381	0	0	0
NR_037183	0	0	0
NM_001169122	0	0	0
NM_002025	0	0	0
NM_001169123	0	0	0
NM_001169124	0	0	0
NM_001169125	0	0	0
NM_001170628	0	0	0
NR_027456	59	30	30
NM_006883	0	0	0
NM_001173474	0	0	0
NM_001173473	0	0	0
NM_004192	0	0	0
NM_145177	441	222	219
NM_175569	0	0	0
NM_001171135	22	8	14
NM_004729	0	0	0
NM_001171136	0	0	0
NR_003254	0	0	0
NM_001141920	0	0	0
NM_001141919	0	0	0
NM_001011719	0	0	0
NR_033380	15	8	7
NR_033381	9	3	6
NM_005044	2307	1160	1147
NR_038428	0	0	0
NM_020742	0	0	0
NM_001282145	0	0	0
NM_001282146	0	0	0
NM_181332	0	0	0
NM_001178135	5	2	3
NM_012080	0	0	0
NM_001178136	0	0	0
NM_001135565	1	0	1
NM_000216	1	1	0
NM_001649	2	1	1
NM_005647	4	3	1
NM_001139468	0	0	0
NM_001139467	0	0	0
NM_001139466	0	0	0
NM_001830	3	2	1
NM_015691	2128	1088	1040
NM_001256944	0	0	0
NM_013423	0	0	0
NM_001287242	0	0	0
NM_021109	181567	90181	91387
NM_003611	2117	1106	1013
NM_017856	6	2	4
NM_001001994	0	0	0
NM_001042480	0	0	0
NM_001042479	0	0	0
NM_020473	0	0	0
NM_002641	26	8	18
NM_021804	0	0	0
NM_003662	0	0	0
NM_001018109	0	0	0
NR_037859	0	0	0
NR_033836	0	0	0
NR_033835	0	0	0
NM_175859	23	11	12
NM_001144002	3	2	1
NM_019857	1	1	0
NM_001080975	0	0	0
NM_004726	0	0	0
NM_001291867	0	0	0
NM_198270	0	0	0
NM_001136024	0	0	0
NM_001291868	0	0	0
NM_153346	0	0	0
NM_001184767	0	0	0
NM_006240	0	0	0
NM_003159	0	0	0
NM_001037343	0	0	0
NM_152226	0	0	0
NM_152224	0	0	0
NR_033717	0	0	0
NM_006089	1	1	0
NR_133641	0	0	0
NM_001024666	4	3	1
NM_031892	640	329	311
NM_001079860	0	0	0
NM_001184836	0	0	0
NM_001184835	0	0	0
NM_001184834	0	0	0
NM_001184833	0	0	0
NM_001184960	0	0	0
NM_005756	0	0	0
NM_001079858	0	0	0
NM_001001671	9	116	141
NM_001079859	0	0	0
NM_001184837	0	0	0
NM_001168466	0	0	0
NM_001168465	3	2	1
NM_152780	0	0	0
NM_004586	2301	1142	1159
NM_001168467	0	0	0
NR_045617	0	0	0
NM_001168647	0	0	0
NM_001168649	0	0	0
NM_001168648	0	0	0
NM_014927	0	0	0
NM_014332	0	0	0
NM_000444	0	0	0
NM_001282754	0	0	0
NM_001033583	0	0	0
NM_024122	0	0	0
NM_030624	659	343	316
NM_001037171	3	2	1
NR_026545	0	0	0
NM_001142386	2618	1292	1326
NM_005391	6	5	1
NM_004845	0	0	0
NM_016937	2825	1363	1462
NM_001163265	0	0	0
NM_001163264	0	0	0
NM_203391	0	0	0
NM_004019	2	2	0
NM_004018	0	0	0
NM_001205019	0	0	0
NM_004017	0	0	0
NM_004016	0	0	0
NM_000167	0	0	0
NM_004015	0	0	0
NM_001128127	0	0	0
NM_001304548	0	0	0
NR_110412	0	0	0
NM_001173486	0	0	0
NM_001173490	0	0	0
NM_001173489	0	0	0
NM_001142395	0	0	0
NM_000950	0	0	0
NM_001170331	0	0	0
NM_198511	0	0	0
NM_000328	130	61	69
NM_004615	2	1	1
NM_000531	0	0	0
NM_138780	0	0	0
NM_001163335	0	0	0
NR_038968	0	0	0
NM_001123384	0	0	0
NM_001123383	0	0	0
NM_144970	1489	730	759
NM_001039590	0	0	0
NM_001126054	0	0	0
NM_001126055	0	0	0
NM_003688	5	3	2
NM_001039591	0	0	0
NM_000898	0	0	0
NM_025184	14	9	5
NM_001077445	0	1	0
NM_032591	0	0	0
NM_001190417	0	0	0
NM_001257291	0	0	0
NM_014735	0	0	0
NM_001039891	0	0	0
NM_001146291	0	0	0
NM_153380	0	0	0
NM_133499	0	0	0
NM_007137	315	138	177
NM_007130	0	0	0
NR_033924	0	0	0
NM_006950	0	0	0
NM_000084	0	0	0
NM_021123	0	0	0
NM_001475	0	0	0
NM_001282163	2	1	1
NM_001477	0	0	0
NM_001127199	0	0	0
NM_003886	0	0	0
NM_001098405	0	0	0
NM_001098408	0	0	0
NM_001474	0	0	0
NM_001098409	0	0	0
NM_001476	0	0	0
NM_001127899	0	0	0
NM_001127898	0	0	0
NM_001098410	0	0	0
NM_001272102	0	0	0
NM_001098418	0	0	0
NM_001127345	0	0	0
NM_020717	0	0	0
NR_110382	0	0	0
NM_001013742	0	0	0
NR_027121	0	0	0
NM_001146702	0	0	0
NM_004187	0	0	0
